K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,28,28,64,1,1,1,1,32,4,7,2,0.10781
128,28,28,64,1,1,1,4,32,7,1,1,0.06179
128,28,28,64,1,4,2,7,32,2,2,16,0.029490000000000002
128,28,28,64,1,1,1,1,32,14,1,32,0.45194
128,28,28,64,1,1,2,2,32,1,7,32,0.08576
128,28,28,64,1,1,1,2,32,1,1,32,0.29616
128,28,28,64,1,2,1,1,32,4,4,4,0.0673
128,28,28,64,1,1,2,4,32,14,1,8,0.04349
128,28,28,64,1,1,2,7,32,14,1,32,0.060465
128,28,28,64,1,2,2,14,32,7,1,1,0.0696
128,28,28,64,1,2,1,1,32,4,2,2,0.06448
128,28,28,64,1,2,1,2,32,4,2,32,0.1488
128,28,28,64,1,2,1,7,32,2,2,8,0.02205
128,28,28,64,1,4,1,1,32,1,7,8,0.09782
128,28,28,64,1,4,1,1,32,4,2,32,0.28307
128,28,28,64,1,4,1,2,32,2,7,2,0.04509
128,28,28,64,1,2,1,1,32,4,1,8,0.134625
128,28,28,64,1,4,1,1,32,2,4,16,0.14413
128,28,28,64,1,2,1,1,32,7,4,4,0.08941
128,28,28,64,1,4,2,2,32,2,2,1,0.07597
128,28,28,64,1,4,1,14,32,1,1,32,0.048625
128,28,28,64,1,1,1,2,32,1,2,16,0.101105
128,28,28,64,1,1,2,2,32,2,1,32,0.15514
128,28,28,64,1,2,2,2,32,2,7,4,0.026445
128,28,28,64,1,4,2,2,32,7,1,8,0.060844999999999996
128,28,28,64,1,2,1,2,32,1,2,1,0.04563
128,28,28,64,1,2,1,1,32,7,4,1,0.05818
128,28,28,64,1,2,1,7,32,7,1,1,0.06125
128,28,28,64,1,2,1,2,32,2,1,1,0.05869
128,28,28,64,1,4,2,2,32,7,2,4,0.03963
128,28,28,64,1,2,1,7,32,4,1,16,0.038305
128,28,28,64,1,2,1,2,32,2,1,4,0.05152
128,28,28,64,1,1,1,7,32,14,1,8,0.03389
128,28,28,64,1,2,4,7,32,1,2,16,0.02755
128,28,28,64,1,2,4,4,32,7,1,2,0.057425000000000004
128,28,28,64,1,2,1,7,32,14,1,8,0.02752
128,28,28,64,1,1,2,14,32,1,1,16,0.029089999999999998
128,28,28,64,1,2,1,2,32,4,2,2,0.0329
128,28,28,64,1,1,4,7,32,1,1,2,0.0407
128,28,28,64,1,4,1,7,32,4,2,8,0.0292
128,28,28,64,1,2,1,4,32,14,1,16,0.06554
